run_timestamp,event_id,season,market_type,player_id,player_name,opponent_ids,p_model,p_win,p_top_n,score,summary
2026-03-18T21:49:34-05:00,475,2026,outright_win,14792,"Saddier, Adrien",,0.006798855654101747,0.006798855654101747,,-0.019551942666575384,"Saddier, Adrien | market=outright_win | p_model=0.006799 | p_win=0.006799 | score=-0.019552"
2026-03-18T21:49:34-05:00,475,2026,outright_win,25319,"VanDerLaan, John",,0.006706931284192747,0.006706931284192747,,-0.03316474284680754,"VanDerLaan, John | market=outright_win | p_model=0.006707 | p_win=0.006707 | score=-0.033165"
2026-03-18T21:49:34-05:00,475,2026,outright_win,13872,"Bradley, Keegan",,0.006746487330006588,0.006746487330006588,,-0.02728428064832621,"Bradley, Keegan | market=outright_win | p_model=0.006746 | p_win=0.006746 | score=-0.027284"
2026-03-18T21:49:34-05:00,475,2026,outright_win,18586,"Smith, Jordan",,0.006687323983486252,0.006687323983486252,,-0.03609246287603686,"Smith, Jordan | market=outright_win | p_model=0.006687 | p_win=0.006687 | score=-0.036092"
2026-03-18T21:49:34-05:00,475,2026,outright_win,18554,"Rai, Aaron",,0.006761068236725532,0.006761068236725532,,-0.02512535377064888,"Rai, Aaron | market=outright_win | p_model=0.006761 | p_win=0.006761 | score=-0.025125"
2026-03-18T21:49:34-05:00,475,2026,outright_win,13997,"Svensson, Adam",,0.006933584524663158,0.006933584524663158,,0.0000706723761903616,"Svensson, Adam | market=outright_win | p_model=0.006934 | p_win=0.006934 | score=0.000071"
2026-03-18T21:49:34-05:00,475,2026,outright_win,23475,"Novak, Andrew",,0.007006129085719513,0.007006129085719513,,0.010479095104328179,"Novak, Andrew | market=outright_win | p_model=0.007006 | p_win=0.007006 | score=0.010479"
2026-03-18T21:49:34-05:00,475,2026,outright_win,25475,"Nyholm, Pontus",,0.006590162239912873,0.006590162239912873,,-0.050728287207395514,"Nyholm, Pontus | market=outright_win | p_model=0.006590 | p_win=0.006590 | score=-0.050728"
2026-03-18T21:49:34-05:00,475,2026,outright_win,22087,"Paul, Jeremy",,0.00689200702380967,0.00689200702380967,,-0.005943916735235052,"Paul, Jeremy | market=outright_win | p_model=0.006892 | p_win=0.006892 | score=-0.005944"
2026-03-18T21:49:34-05:00,475,2026,outright_win,21944,"Moore, Taylor",,0.0066733944856461344,0.0066733944856461344,,-0.038177605665208204,"Moore, Taylor | market=outright_win | p_model=0.006673 | p_win=0.006673 | score=-0.038178"
2026-03-18T21:49:34-05:00,475,2026,outright_win,17723,"Lower, Justin",,0.00688990907518691,0.00688990907518691,,-0.006248366221633828,"Lower, Justin | market=outright_win | p_model=0.006890 | p_win=0.006890 | score=-0.006248"
2026-03-18T21:49:34-05:00,475,2026,outright_win,24956,"Blanchet, Chandler",,0.0067748838787527734,0.0067748838787527734,,-0.02308402757403212,"Blanchet, Chandler | market=outright_win | p_model=0.006775 | p_win=0.006775 | score=-0.023084"
2026-03-18T21:49:34-05:00,475,2026,outright_win,19477,"Schenk, Adam",,0.006643470979172806,0.006643470979172806,,-0.042671689789674505,"Schenk, Adam | market=outright_win | p_model=0.006643 | p_win=0.006643 | score=-0.042672"
2026-03-18T21:49:34-05:00,475,2026,outright_win,12920,"Willett, Danny",,0.006877959512153222,0.006877959512153222,,-0.007984229105338355,"Willett, Danny | market=outright_win | p_model=0.006878 | p_win=0.006878 | score=-0.007984"
