"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Performance Notes","DG ID","Player Name","Finish Position","Model Rank","SG Total (Actual)","SG Total (Model)","Driving Distance (Actual)","Driving Distance (Model)","Driving Accuracy (Actual)","Driving Accuracy (Model)","SG T2G (Actual)","SG T2G (Model)","SG Approach (Actual)","SG Approach (Model)","SG Around Green (Actual)","SG Around Green (Model)","SG OTT (Actual)","SG OTT (Model)","SG Putting (Actual)","SG Putting (Model)","Greens in Regulation (Actual)","Greens in Regulation (Model)","Scrambling (Actual)","Scrambling (Model)","Great Shots (Actual)","Great Shots (Model)","Poor Shots (Actual)","Poor Shots (Model)","Scoring Average (Actual)","Scoring Average (Model)","Birdies or Better (Actual)","Birdies or Better (Model)","Fairway Proximity (Actual)","Fairway Proximity (Model)","Rough Proximity (Actual)","Rough Proximity (Model)","Approach <100 GIR (Actual)","Approach <100 GIR (Model)","Approach <100 SG (Actual)","Approach <100 SG (Model)","Approach <100 Prox (Actual)","Approach <100 Prox (Model)","Approach <150 FW GIR (Actual)","Approach <150 FW GIR (Model)","Approach <150 FW SG (Actual)","Approach <150 FW SG (Model)","Approach <150 FW Prox (Actual)","Approach <150 FW Prox (Model)","Approach <150 Rough GIR (Actual)","Approach <150 Rough GIR (Model)","Approach <150 Rough SG (Actual)","Approach <150 Rough SG (Model)","Approach <150 Rough Prox (Actual)","Approach <150 Rough Prox (Model)","Approach >150 Rough GIR (Actual)","Approach >150 Rough GIR (Model)","Approach >150 Rough SG (Actual)","Approach >150 Rough SG (Model)","Approach >150 Rough Prox (Actual)","Approach >150 Rough Prox (Model)","Approach <200 FW GIR (Actual)","Approach <200 FW GIR (Model)","Approach <200 FW SG (Actual)","Approach <200 FW SG (Model)","Approach <200 FW Prox (Actual)","Approach <200 FW Prox (Model)","Approach >200 FW GIR (Actual)","Approach >200 FW GIR (Model)","Approach >200 FW SG (Actual)","Approach >200 FW SG (Model)","Approach >200 FW Prox (Actual)","Approach >200 FW Prox (Model)"
"✅ Beat model by 22 | ✅ Rough Proximity beat model (-8.88) | ✅ Driving Distance beat model (4.25) | ⚠️ SG Total missed model (-1.815) | ⚠️ SG Approach missed model (-1.695) | Δ Approach ↓ prev 50 100 fw","12577","Woodland, Gary",74,96,"-1.242","0.573","297.600","293.350","60.70%","46.01%","-0.250","0.164","-1.286","0.409","-0.740","-0.570","1.776","0.326","-0.992","0.489","58.30%","59.29%","52.25%","61.65%","3.000","4.408","6.000","3.970","74.000","70.352","3.000","4.534","30.813","29.798","42.686","51.567","86.83%","76.10%","0.221","-2.322","11.644","20.231","98.12%","71.90%","0.110","-0.198","17.429","21.966","74.80%","47.70%","0.162","-1.386","21.896","43.703","29.30%","33.70%","-0.036","-1.206","59.125","69.430","69.10%","65.40%","0.010","-0.522","30.455","32.135","47.98%","45.60%","0.026","-0.234","42.488","47.266"
"✅ Beat model by 23 | ⚠️ Rough Proximity missed model (98.29) | ⚠️ SG T2G missed model (-2.148) | ⚠️ SG OTT missed model (-1.751) | ✅ SG Putting beat model (1.464) | Δ Approach ↓ curr 50 100 fw","24968","Griffin, Ben",74,97,"-1.242","-0.438","279.600","280.805","57.10%","57.18%","-2.572","-0.424","-0.375","-0.309","-0.151","0.179","-2.045","-0.294","1.331","-0.133","44.45%","65.72%","74.60%","65.31%","3.000","2.302","7.000","3.256","74.000","71.388","4.000","3.306","34.413","33.180","172.165","73.874","55.20%","84.20%","-0.153","-1.458","20.510","15.613","50.00%","82.50%","-0.251","-0.288","22.479","21.513","59.75%","60.30%","-0.046","-0.576","40.368","45.253","42.10%","40.20%","-0.082","1.494","92.608","53.854","83.35%","64.00%","0.110","-1.206","24.567","34.016","37.80%","51.10%","-0.034","-0.054","58.275","47.741"
"✅ Beat model by 24 | ⚠️ Rough Proximity missed model (14.66) | ⚠️ Fairway Proximity missed model (6.95) | ⚠️ SG Total missed model (-6.218) | ⚠️ SG Putting missed model (-4.514) | Δ Approach ↓ prev under 150 rgh","17881","Yu, Kevin",74,98,"-6.242","-0.024","287.250","286.405","50.00%","49.72%","-1.707","0.052","-1.549","-0.023","-0.337","0.167","0.179","-0.092","-4.535","-0.021","61.10%","60.85%","25.00%","60.82%","3.000","2.891","10.500","4.100","79.000","70.934","3.000","4.046","37.225","30.280","67.337","52.673","84.40%","59.00%","0.003","-2.736","15.137","22.277","89.74%","84.10%","0.066","0.126","17.075","22.113","58.31%","55.70%","-0.058","-1.602","40.881","41.095","53.60%","26.60%","0.068","-0.432","40.296","69.545","69.08%","67.90%","-0.046","-0.288","35.131","34.441","59.37%","51.50%","0.136","0.630","32.928","41.747"
"✅ Beat model by 26 | ⚠️ Rough Proximity missed model (17.47) | ⚠️ SG Total missed model (-5.485) | ⚠️ SG T2G missed model (-4.244) | ✅ Driving Distance beat model (4.18) | Δ Approach ↓ prev 150 200 fw","27164","Phillips, Chandler",74,100,"-6.242","-0.757","285.550","281.366","64.30%","63.49%","-5.080","-0.836","-3.749","-0.762","-1.842","-0.051","0.511","-0.023","-1.161","0.110","33.30%","59.02%","46.45%","62.96%","2.500","3.033","9.000","4.256","79.000","71.512","1.000","3.332","34.846","33.716","70.823","53.356","100.00%","83.50%","-0.014","0.378","15.053","17.216","87.62%","83.70%","0.083","-0.072","19.939","23.277","46.68%","54.80%","-0.047","-0.666","42.833","42.435","22.80%","25.10%","-0.056","-0.702","55.040","64.935","62.71%","56.90%","-0.053","-1.368","33.792","33.429","52.27%","38.10%","-0.058","-1.350","58.720","49.345"
"✅ Beat model by 27 | ⚠️ Rough Proximity missed model (23.02) | ⚠️ Driving Distance missed model (-5.83) | ✅ Fairway Proximity beat model (-3.33) | ⚠️ SG Total missed model (-1.345) | Δ Approach ↑ prev under 150 rgh","15310","Li, Haotong",74,101,"-1.242","0.103","288.900","294.727","50.00%","63.38%","-1.044","-0.227","-0.697","0.196","0.143","-0.845","-0.491","0.422","-0.197","0.352","55.60%","68.27%","65.00%","63.75%","2.500","3.387","3.000","4.064","74.000","70.813","3.500","3.541","28.159","31.492","71.272","48.256","69.90%","71.00%","-0.054","-0.990","17.726","18.349","70.70%","68.30%","-0.048","-1.026","23.229","23.972","68.40%","67.50%","0.065","1.278","41.810","41.980","47.20%","53.40%","0.001","0.738","61.753","58.543","71.30%","70.50%","0.017","0.414","28.543","29.331","47.00%","51.20%","0.033","0.774","41.984","40.849"
"✅ Beat model by 32 | ✅ Rough Proximity beat model (-10.36) | ⚠️ Driving Distance missed model (-6.33) | ⚠️ Fairway Proximity missed model (2.15) | ⚠️ SG Approach missed model (-1.660) | Δ Approach ↓ curr 100 150 fw","13508","Vegas, Jhonattan",74,106,"-0.742","-0.892","282.550","288.876","78.60%","55.05%","-1.179","-0.684","-1.762","-0.102","-0.528","-0.344","1.111","-0.239","0.437","-0.078","58.35%","59.71%","53.45%","62.42%","4.500","2.978","5.000","3.625","73.500","71.745","5.000","3.665","33.114","30.967","46.657","57.014","54.60%","54.50%","-0.114","-1.872","24.264","23.665","68.10%","66.80%","-0.120","-1.584","25.641","25.324","71.90%","66.20%","0.072","-0.126","35.193","40.935","32.80%","31.40%","-0.029","0.234","61.231","57.916","64.70%","64.10%","-0.025","-0.612","31.529","32.175","36.00%","38.30%","-0.026","-0.486","40.138","39.945"
"✅ Beat model by 33 | ⚠️ Rough Proximity missed model (32.35) | ⚠️ Driving Distance missed model (-8.34) | ⚠️ SG Total missed model (-2.981) | ⚠️ SG T2G missed model (-1.878) | Δ Approach ↑ curr 50 100 fw","15575","Hoge, Tom",74,107,"-3.742","-0.761","273.900","282.235","57.10%","52.44%","-2.643","-0.765","-0.915","0.450","0.074","-0.521","-1.802","-0.694","-1.098","-0.171","47.20%","63.51%","59.05%","60.28%","2.500","3.349","8.000","4.476","76.500","71.348","2.500","4.012","31.883","30.550","79.950","47.605","84.60%","82.60%","0.108","0.972","13.570","14.479","74.90%","72.00%","-0.010","-0.774","20.241","20.780","71.00%","71.80%","0.098","2.556","33.439","32.286","35.90%","38.40%","-0.003","0.324","60.202","58.317","57.90%","58.80%","-0.024","-0.414","31.094","30.778","50.10%","53.20%","-0.002","0.072","43.968","42.058"
"✅ Beat model by 37 | ⚠️ Rough Proximity missed model (41.64) | ✅ Fairway Proximity beat model (-3.56) | ⚠️ Driving Distance missed model (-1.44) | ⚠️ SG Total missed model (-1.389) | Δ Approach ↓ prev over 200 fw","25908","Whaley, Vince",74,111,"-1.742","-0.353","281.250","282.694","28.55%","54.19%","-2.795","-2.248","0.073","-1.188","-0.775","-0.320","-2.093","-0.741","1.054","1.604","50.00%","56.33%","57.40%","71.27%","3.500","3.582","5.000","3.826","74.500","71.327","2.500","3.905","35.767","39.325","96.170","54.528","100.00%","75.90%","0.104","-0.126","11.772","18.093","81.40%","72.10%","-0.132","-0.720","29.962","22.362","58.10%","56.20%","0.081","-0.468","29.480","40.908","27.25%","26.20%","-0.154","-0.666","82.743","71.688","72.03%","61.00%","-0.016","-1.746","35.861","36.229","47.37%","33.20%","-0.048","-3.924","56.842","61.377"
"✅ Beat model by 39 | ✅ Rough Proximity beat model (-24.94) | ⚠️ Fairway Proximity missed model (7.56) | ⚠️ SG Total missed model (-1.515) | ⚠️ Driving Distance missed model (-1.04) | Δ Approach ↓ prev 50 100 fw","16333","Hubbard, Mark",74,113,"-2.242","-0.727","279.600","280.645","60.70%","55.75%","-1.397","-0.584","0.345","0.096","-0.717","-0.145","-1.025","-0.535","-0.844","-0.665","55.60%","57.81%","44.95%","71.76%","3.500","2.642","6.000","4.239","75.000","71.671","3.500","3.441","37.233","29.670","28.635","53.575","100.00%","77.80%","0.074","-3.042","11.777","23.041","84.30%","86.20%","0.012","0.072","17.673","21.746","28.87%","48.90%","-0.160","-0.702","56.659","42.835","32.44%","31.00%","-0.034","-2.340","66.964","68.513","67.60%","66.60%","0.084","-0.198","28.086","31.406","60.83%","51.40%","0.085","0.756","55.111","36.950"
"✅ Beat model by 40 | ⚠️ Fairway Proximity missed model (10.06) | ⚠️ Driving Distance missed model (-3.07) | ⚠️ SG Total missed model (-2.446) | ⚠️ SG OTT missed model (-2.257) | Δ Approach ↓ prev over 150 rgh","24304","Vilips, Karl",74,114,"-3.242","-0.796","285.450","288.516","28.60%","43.21%","-3.575","-1.609","-1.368","-0.140","0.915","-0.604","-3.123","-0.866","0.334","0.791","41.65%","57.32%","81.95%","55.32%","3.500","3.681","9.000","4.077","76.000","71.791","3.500","3.540","37.255","27.200","59.727","58.175","100.00%","77.00%","0.062","-2.232","14.228","17.973","97.42%","81.80%","0.062","0.522","16.098","17.787","53.90%","54.60%","-0.035","-0.306","35.173","40.229","40.90%","22.10%","-0.017","-1.926","62.485","79.405","56.26%","61.80%","0.020","-0.846","28.631","32.953","63.72%","41.10%","0.210","0.342","27.963","40.363"
"✅ Beat model by 41 | ⚠️ Rough Proximity missed model (42.43) | ⚠️ Driving Distance missed model (-12.62) | ⚠️ Fairway Proximity missed model (5.35) | ⚠️ SG Total missed model (-1.268) | Δ Approach ↓ prev 50 100 fw","27900","Potgieter, Aldrich",74,115,"-2.742","-1.474","293.300","305.915","71.45%","52.27%","-0.668","-0.578","-0.574","-0.672","-0.543","-0.510","0.448","0.604","-2.073","-0.819","50.00%","68.86%","54.50%","50.93%","3.000","4.371","8.500","5.768","75.500","72.075","2.500","3.776","33.448","28.099","92.975","50.544","67.00%","68.00%","-0.209","-3.654","25.629","25.738","76.00%","78.80%","-0.066","-1.098","24.881","24.299","44.10%","41.20%","-0.138","-2.718","47.382","48.567","41.10%","44.80%","0.074","2.160","61.441","55.501","68.20%","69.70%","-0.043","-0.666","31.752","31.590","59.60%","53.50%","0.145","2.052","36.498","37.795"
"✅ Beat model by 42 | ⚠️ Fairway Proximity missed model (12.28) | ✅ Driving Distance beat model (6.35) | ⚠️ Rough Proximity missed model (2.22) | ⚠️ SG T2G missed model (-1.738) | Δ Approach ↓ curr under 150 rgh","24342","Higgo, Garrick",74,116,"-3.242","-1.689","291.700","285.352","57.15%","51.09%","-3.019","-1.281","-1.559","-0.042","-1.366","-0.721","-0.094","-0.519","-0.222","-0.297","55.55%","60.64%","45.85%","59.03%","4.000","2.234","6.000","3.689","76.000","72.366","3.500","2.219","43.506","31.226","64.462","62.243","100.00%","69.10%","-0.164","-1.494","19.942","18.886","100.00%","83.20%","0.018","-0.216","19.398","22.665","45.29%","35.10%","-0.142","-2.826","55.652","42.840","47.54%","26.80%","-0.032","-1.044","83.550","65.514","65.53%","60.10%","-0.031","-0.270","32.680","32.881","38.78%","48.60%","-0.045","1.044","51.497","37.082"
"✅ Beat model by 45 | ⚠️ Rough Proximity missed model (35.36) | ✅ Driving Distance beat model (1.90) | ✅ SG T2G beat model (1.460) | ✅ SG Total beat model (1.428) | Δ Approach ↓ curr 100 150 fw","19477","Schenk, Adam",74,119,"-0.742","-2.170","290.300","288.401","57.15%","49.72%","0.583","-0.877","-1.422","-1.171","1.540","0.299","0.464","-0.005","-1.324","-1.398","50.00%","60.15%","59.90%","54.86%","4.000","3.971","4.500","6.441","73.500","72.843","3.000","3.360","34.871","34.192","94.942","59.581","11.60%","87.30%","-0.349","-0.396","14.934","16.832","70.64%","65.60%","-0.112","-1.872","31.768","24.307","45.80%","55.20%","-0.028","-0.468","66.270","37.166","100.00%","29.00%","0.549","-0.792","37.908","66.764","60.42%","67.20%","-0.062","-0.252","34.823","32.469","38.84%","56.70%","-0.083","-0.090","53.620","49.874"
"✅ Beat model by 46 | ✅ SG Approach beat model (2.546) | ✅ SG T2G beat model (2.154) | ✅ Driving Distance beat model (2.11) | ✅ Fairway Proximity beat model (-2.03) | Δ Approach ↓ curr over 150 rgh","18628","Campbell, Brian",74,120,"-0.742","-2.020","274.400","272.292","57.15%","63.61%","0.398","-1.756","1.364","-1.183","-0.041","0.058","-0.924","-0.632","-1.139","-0.379","58.30%","56.26%","37.50%","62.98%","3.500","2.456","5.000","4.612","73.500","72.877","3.000","2.583","31.389","33.418","68.689","70.094","83.30%","81.10%","-0.008","-0.450","16.287","16.910","35.10%","76.30%","-0.220","-0.378","26.104","26.276","94.40%","52.40%","0.092","-3.168","25.201","42.745","5.55%","12.00%","-0.293","-2.934","90.577","69.617","75.18%","57.90%","-0.172","-0.144","34.863","28.603","35.60%","49.10%","0.373","-0.126","40.065","48.621"
"✅ Beat model by 47 | ⚠️ Driving Distance missed model (-9.62) | ⚠️ SG Total missed model (-7.845) | ⚠️ SG T2G missed model (-6.486) | ⚠️ Rough Proximity missed model (6.35) | Δ Approach ↓ prev under 150 rgh","19872","Riley, Davis",74,121,"-8.742","-0.897","282.200","291.817","32.15%","53.01%","-7.453","-0.967","-2.071","0.329","-0.821","-0.537","-4.561","-0.760","-1.289","-0.474","50.00%","57.13%","48.20%","60.17%","3.500","3.006","10.000","5.249","81.500","71.959","2.000","3.830","36.064","30.175","61.761","55.407","72.97%","78.40%","-0.167","-0.882","21.021","17.920","100.00%","91.90%","0.501","2.538","6.511","16.662","82.32%","48.80%","0.043","-2.016","53.700","49.410","26.71%","28.30%","0.072","-0.036","42.019","75.539","50.23%","68.50%","-0.128","-1.098","28.279","34.725","0.00%","41.70%","-0.139","-0.756","47.902","60.799"
"✅ Beat model by 49 | ⚠️ Rough Proximity missed model (5.57) | ⚠️ Driving Distance missed model (-4.90) | ⚠️ Fairway Proximity missed model (3.34) | ✅ SG T2G beat model (1.824) | Δ Approach ↓ prev over 200 fw","17786","Davis, Cam",74,123,"-2.242","-3.991","276.400","281.299","50.00%","54.73%","-1.556","-3.381","-1.554","-1.451","0.559","-0.632","-0.563","-1.298","-0.685","-0.544","55.55%","48.62%","63.10%","56.75%","3.000","2.615","5.500","6.418","75.000","75.006","3.500","2.393","39.564","36.226","64.151","58.582","55.15%","98.20%","-0.223","-2.124","28.092","22.981","47.10%","80.00%","-0.342","0.324","31.280","20.757","31.80%","57.50%","-0.085","0.882","33.234","37.550","54.62%","15.20%","0.138","-1.350","58.151","62.497","38.22%","68.80%","-0.178","-0.324","42.613","29.597","55.18%","47.20%","0.004","-2.754","50.352","47.525"
"Δ Approach ↓ prev 50 100 fw","31343","Ford, David",74,"","-0.742","","284.250","","60.70%","","-0.881","","-0.564","","0.371","","-0.688","","0.139","","58.35%","","56.35%","","3.000","","4.000","","73.500","","2.000","","33.972","","62.211","","79.90%","","-0.108","","25.457","","69.85%","","-0.147","","23.623","","50.77%","","0.032","","40.270","","7.54%","","-0.050","","43.131","","66.25%","","-0.006","","30.287","","68.06%","","0.089","","40.955",""
"Δ Approach ↑ prev over 150 rgh","22085","Morikawa, Collin","",7,"","1.644","","290.567","","69.36%","","1.400","","0.726","","-0.008","","0.682","","0.215","","69.28%","","64.59%","","3.470","","3.080","","69.025","","4.601","","31.447","","44.557","94.70%","94.30%","0.045","0.810","14.511","14.616","84.70%","85.10%","0.057","1.044","18.896","18.931","61.30%","59.90%","0.067","1.152","29.921","30.740","57.00%","56.20%","0.070","1.314","56.330","56.832","70.20%","69.60%","0.052","0.900","28.384","28.451","45.40%","47.40%","0.052","0.954","43.672","42.996"
"Δ Approach ↑ curr over 200 fw","11889","Fox, Ryan","",34,"","0.198","","295.090","","54.67%","","0.135","","-0.121","","0.117","","0.140","","0.150","","62.66%","","67.18%","","3.136","","3.316","","70.566","","3.752","","30.649","","54.874","76.10%","75.70%","-0.046","-0.828","16.617","16.921","72.90%","73.50%","-0.022","-0.396","22.260","22.159","59.10%","57.90%","0.063","1.080","28.982","29.329","38.80%","37.80%","0.025","0.504","60.164","60.355","67.00%","66.40%","0.001","-0.018","30.920","30.986","54.30%","56.10%","0.137","2.484","37.419","36.736"
