,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,dg_id,player_name,100_150_fw_gir_rate,100_150_fw_good_shot_rate,100_150_fw_low_data_indicator,100_150_fw_poor_shot_avoid_rate,100_150_fw_proximity_per_shot,100_150_fw_sg_per_shot,100_150_fw_shot_count,150_200_fw_gir_rate,150_200_fw_good_shot_rate,150_200_fw_low_data_indicator,150_200_fw_poor_shot_avoid_rate,150_200_fw_proximity_per_shot,150_200_fw_sg_per_shot,150_200_fw_shot_count,50_100_fw_gir_rate,50_100_fw_good_shot_rate,50_100_fw_low_data_indicator,50_100_fw_poor_shot_avoid_rate,50_100_fw_proximity_per_shot,50_100_fw_sg_per_shot,50_100_fw_shot_count,over_150_rgh_gir_rate,over_150_rgh_good_shot_rate,over_150_rgh_low_data_indicator,over_150_rgh_poor_shot_avoid_rate,over_150_rgh_proximity_per_shot,over_150_rgh_sg_per_shot,over_150_rgh_shot_count,over_200_fw_gir_rate,over_200_fw_good_shot_rate,over_200_fw_low_data_indicator,over_200_fw_poor_shot_avoid_rate,over_200_fw_proximity_per_shot,over_200_fw_sg_per_shot,over_200_fw_shot_count,under_150_rgh_gir_rate,under_150_rgh_good_shot_rate,under_150_rgh_low_data_indicator,under_150_rgh_poor_shot_avoid_rate,under_150_rgh_proximity_per_shot,under_150_rgh_sg_per_shot,under_150_rgh_shot_count
,14509,"Dahmen, Joel",0.80,0.08,0.00,0.94,20.52,0.03,280.00,0.72,0.07,0.00,0.94,29.13,0.04,427.00,0.79,0.08,0.00,0.91,18.36,-0.04,121.00,0.29,0.05,0.00,0.97,68.46,0.01,118.00,0.55,0.05,0.00,0.98,43.27,0.05,201.00,0.54,0.04,0.00,0.94,39.33,-0.03,130
,20730,"Perez, Victor",0.83,0.08,0.00,0.96,22.62,0.02,243.00,0.72,0.06,0.00,0.97,29.68,0.04,426.00,0.80,0.08,0.00,0.95,19.67,-0.07,63.00,0.41,0.05,0.00,0.97,57.97,0.05,132.00,0.44,0.03,0.00,0.94,51.52,-0.04,189.00,0.55,0.05,0.00,0.94,39.96,-0.01,139
,11460,"Manassero, Matteo",0.85,0.09,0.00,0.99,20.24,0.06,77.00,0.71,0.07,0.00,0.96,29.96,0.04,167.00,0.98,0.08,0.00,1.00,17.18,0.02,25.00,0.39,0.05,0.00,0.93,63.03,0.00,56.00,0.47,0.05,0.00,0.96,51.97,-0.01,80.00,0.58,0.13,0.00,0.90,36.96,0.04,38
,32330,"Clanton, Luke",0.82,0.07,0.00,0.95,22.58,0.01,189.00,0.68,0.10,0.00,0.96,30.90,0.04,230.00,0.81,0.10,0.00,0.97,17.79,-0.01,61.00,0.42,0.03,0.00,0.97,59.28,0.03,68.00,0.50,0.06,0.00,0.97,43.62,0.05,118.00,0.56,0.10,0.00,0.91,38.99,0.02,87
,15466,"Cantlay, Patrick",0.81,0.05,0.00,0.93,21.89,0.02,249.00,0.72,0.06,0.00,0.97,29.21,0.04,356.00,0.86,0.08,0.00,0.96,17.27,0.00,89.00,0.35,0.04,0.00,0.96,59.16,0.03,115.00,0.45,0.04,0.00,0.98,45.62,0.01,201.00,0.63,0.05,0.00,0.98,36.34,0.05,120
,17422,"Del Solar, Cristobal",0.72,0.05,1.00,0.93,23.86,-0.05,43.00,0.66,0.08,0.00,0.96,31.36,0.04,73.00,0.91,0.00,1.00,1.00,18.31,-0.06,12.00,0.37,0.05,0.00,0.90,64.87,-0.07,38.00,0.32,0.03,0.00,0.90,59.04,-0.16,39.00,0.48,0.03,0.00,0.94,41.80,-0.04,31
,24766,"Kim, Tom",0.87,0.09,0.00,0.97,19.28,0.07,332.00,0.69,0.08,0.00,0.96,30.20,0.04,538.00,0.94,0.12,0.00,0.96,14.96,0.08,110.00,0.35,0.04,0.00,0.96,67.91,-0.01,145.00,0.49,0.04,0.00,0.98,46.34,0.03,275.00,0.56,0.07,0.00,0.96,34.54,0.04,118
,21891,"Kitayama, Kurt",0.82,0.07,0.00,0.94,20.93,0.02,277.00,0.68,0.07,0.00,0.95,29.08,0.04,415.00,0.87,0.12,0.00,0.93,15.09,0.08,82.00,0.38,0.04,0.00,0.97,59.71,0.04,121.00,0.47,0.08,0.00,0.95,42.51,0.04,195.00,0.60,0.08,0.00,0.99,35.36,0.04,145
,13997,"Svensson, Adam",0.82,0.06,0.00,0.95,21.77,0.02,330.00,0.70,0.07,0.00,0.95,30.59,0.04,536.00,0.86,0.05,0.00,0.92,19.60,-0.02,99.00,0.39,0.06,0.00,0.98,57.27,0.01,164.00,0.50,0.06,0.00,0.96,46.01,0.02,256.00,0.58,0.06,0.00,0.94,36.94,0.00,148
,14578,"Henley, Russell",0.86,0.07,0.00,0.96,19.85,0.05,306.00,0.71,0.06,0.00,0.96,29.34,0.04,475.00,0.86,0.10,0.00,0.95,14.05,0.08,116.00,0.36,0.05,0.00,0.99,57.01,0.07,118.00,0.52,0.04,0.00,0.95,47.74,0.03,245.00,0.67,0.13,0.00,0.97,33.76,0.10,100
