run_timestamp,event_id,season,market_type,player_id,player_name,opponent_ids,p_model,p_win,p_top_n,score,summary
2026-03-24T10:34:35-05:00,20,2026,round_matchups,25908,"Whaley, Vince",22465,0.3942883552534646,0.3942883552534646,,-0.06504180454614544,"Whaley, Vince | market=round_matchups | opponents=22465 | p_model=0.394288 | score=-0.065042"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,17365,"Mitchell, Keith",23602,0.5342792133446473,0.5342792133446473,,0.4103617084228987,"Mitchell, Keith | market=round_matchups | opponents=23602 | p_model=0.534279 | score=0.410362"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,23602,"Hojgaard, Nicolai",17365,0.46572078665535266,0.46572078665535266,,0.2730294189643394,"Hojgaard, Nicolai | market=round_matchups | opponents=17365 | p_model=0.465721 | score=0.273029"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,24550,"Ghim, Doug",25569,0.4615081806966354,0.4615081806966354,,0.17878743975105074,"Ghim, Doug | market=round_matchups | opponents=25569 | p_model=0.461508 | score=0.178787"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,25569,"Stevens, Sam",24550,0.5384918193033645,0.5384918193033645,,0.3330599644891931,"Stevens, Sam | market=round_matchups | opponents=24550 | p_model=0.538492 | score=0.333060"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,12423,"Kirk, Chris",29770,0.5424050183740563,0.5424050183740563,,0.23816942202060445,"Kirk, Chris | market=round_matchups | opponents=29770 | p_model=0.542405 | score=0.238169"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,29770,"Mouw, William",12423,0.4575949816259437,0.4575949816259437,,0.06814090655159287,"Mouw, William | market=round_matchups | opponents=12423 | p_model=0.457595 | score=0.068141"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,24342,"Higgo, Garrick",27194,0.33223041754831123,0.33223041754831123,,-0.633039755102704,"Higgo, Garrick | market=round_matchups | opponents=27194 | p_model=0.332230 | score=-0.633040"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,27194,"Hall, Harry",24342,0.6677695824516887,0.6677695824516887,,0.06507466553023636,"Hall, Harry | market=round_matchups | opponents=24342 | p_model=0.667770 | score=0.065075"
2026-03-24T10:34:35-05:00,20,2026,round_matchups,16394,"Jaeger, Stephan",24968,0.6196437913112675,0.6196437913112675,,0.3682189799871619,"Jaeger, Stephan | market=round_matchups | opponents=24968 | p_model=0.619644 | score=0.368219"
