Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
11150,5087245429,jsf900 (146/150),0,165.99998,G Si Woo Kim G Robert MacIntyre G Patrick Cantlay G Maverick McNealy G Kurt Kitayama G Aaron Rai,,,
11150,5087252565,nastynate118 (2/4),0,165.99998,G Scottie Scheffler G Matt Fitzpatrick G Tony Finau G Michael Brennan G Ricky Castillo G Eric Cole,,,
11150,5087442358,BucNasty27 (2/2),0,165.99998,G Hideki Matsuyama G Russell Henley G Akshay Bhatia G Ben Griffin G Alex Noren G Lucas Glover,,,
11156,5087264807,csurunnerccr (50/150),0,165.95001,G Si Woo Kim G Hideki Matsuyama G Patrick Cantlay G Maverick McNealy G Adam Scott G Christiaan Bezuidenhout,,,
11156,5087441407,Southcak2001 (4/9),0,165.95001,G Si Woo Kim G Adam Scott G Alex Noren G Wyndham Clark G Max Greyserman G Andrew Putnam,,,
11156,5087473649,tedzz (108/150),0,165.95001,G Scottie Scheffler G Ben Griffin G Rickie Fowler G Sepp Straka G William Mouw G Joel Dahmen,,,
11156,5087473674,tedzz (133/150),0,165.95001,G Scottie Scheffler G Ben Griffin G Rickie Fowler G Sepp Straka G Takumi Kanaya G Joel Dahmen,,,
11156,5087327342,Recalcitrant,0,165.95,G Xander Schauffele G Chris Gotterup G Robert MacIntyre G Ben Griffin G Aaron Rai G Max Greyserman,,,
11161,5087245406,jsf900 (123/150),0,165.9,G Scottie Scheffler G Maverick McNealy G Kurt Kitayama G Alex Noren G Bud Cauley G Sungjae Im,,,
11162,5087344766,khp5050 (30/100),0,165.84999,G Scottie Scheffler G Tommy Fleetwood G Bud Cauley G Ricky Castillo G Max McGreevy G Taylor Moore,,,
11163,5087355518,BoangTao33 (137/150),0,165.8,G Russell Henley G Chris Gotterup G Akshay Bhatia G Jake Knapp G Daniel Berger G Christiaan Bezuidenhout,,,
11163,5087424214,MWeezy31 (1/2),0,165.8,G Rory McIlroy G Tommy Fleetwood G Patrick Cantlay G Michael Kim G Sungjae Im G Sudarshan Yellamaraju,,,
11163,5087425514,MWeezy31 (2/2),0,165.8,G Rory McIlroy G Tommy Fleetwood G Patrick Cantlay G Michael Kim G Sungjae Im G Sudarshan Yellamaraju,,,
11166,5087350627,JPB2014 (18/150),0,165.75,G Hideki Matsuyama G Robert MacIntyre G Akshay Bhatia G Harris English G Alex Noren G Christiaan Bezuidenhout,,,
11166,5087529907,kemble12,0,165.75,G Scottie Scheffler G Rickie Fowler G Daniel Berger G Nicolai Hojgaard G Alex Smalley G Taylor Moore,,,
11168,5087458436,Vikings_Nate (99/150),0,165.70001,G Scottie Scheffler G Min Woo Lee G Adam Scott G J.J. Spaun G Mackenzie Hughes G Joel Dahmen,,,
11168,5087449932,dgaren18,0,165.7,G Scottie Scheffler G Rickie Fowler G Sepp Straka G Maverick McNealy G Mark Hubbard G Taylor Moore,,,
11168,5087464062,mahaa507 (8/51),0,165.7,G Scottie Scheffler G Akshay Bhatia G Michael Brennan G Kristoffer Reitan G Sungjae Im G Mark Hubbard,,,
11171,5087264804,csurunnerccr (47/150),0,165.6,G Scottie Scheffler G Brooks Koepka G Kurt Kitayama G Nicolas Echavarria G Christiaan Bezuidenhout G Ricky Castillo,,,
11172,5087451877,kingcuttt (1/2),0,165.55,G Scottie Scheffler G Rickie Fowler G Sahith Theegala G Max Homa G Tony Finau G William Mouw,,,
11172,5087459258,btmboss2,0,165.54999,G Scottie Scheffler G Chris Gotterup G J.J. Spaun G Tony Finau G Alex Smalley G Danny Walker,,,
11174,5087105112,ZEUSKIZZ,0,165.5,G Scottie Scheffler G Viktor Hovland G Sahith Theegala G Tom Hoge G Ricky Castillo G Chad Ramey,,,
11175,5087353960,thebodyspill (80/120),0,165.4,G Scottie Scheffler G Akshay Bhatia G Lucas Glover G Christiaan Bezuidenhout G J.T. Poston G Ricky Castillo,,,
11175,5087465082,sacdaddy07 (138/150),0,165.4,G Tommy Fleetwood G Robert MacIntyre G Patrick Cantlay G Harris English G Max Homa G Christiaan Bezuidenhout,,,
11177,5087413063,bibvukson,0,165.34999,G Scottie Scheffler G Harris English G Alex Noren G Max Homa G Lucas Glover G Sungjae Im,,,
11178,5087466461,johnson1744 (5/7),0,165.30002,G Scottie Scheffler G Min Woo Lee G Lucas Glover G Ryo Hisatsune G Christiaan Bezuidenhout G Bud Cauley,,,
11179,5087470738,mustafael (48/50),0,165.25002,G Tommy Fleetwood G Ben Griffin G Brooks Koepka G Rickie Fowler G Adam Scott G Pierceson Coody,,,
11179,5087278098,smrogers24,0,165.25,G Scottie Scheffler G Ben Griffin G Sepp Straka G Tony Finau G Patrick Rodgers G Austin Smotherman,,,
11179,5087349123,cptnspaulding (104/150),0,165.25,G Si Woo Kim G Viktor Hovland G Jake Knapp G Daniel Berger G Nicolai Hojgaard G Kurt Kitayama,,,
11182,5087211904,kcweir1087 (24/42),0,165.20001,G Scottie Scheffler G Adam Scott G Corey Conners G Nicolas Echavarria G Pierceson Coody G Christiaan Bezuidenhout,,,
11182,5087437941,OneDropKing (66/150),0,165.20001,G Viktor Hovland G Robert MacIntyre G Akshay Bhatia G Patrick Cantlay G Bud Cauley G Garrick Higgo,,,
11182,5087374110,KingTerryPegula (5/5),0,165.2,G Rory McIlroy G Viktor Hovland G Akshay Bhatia G Kurt Kitayama G Christiaan Bezuidenhout G Austin Smotherman,,,
11185,5087475834,macataca (25/100),0,165.1,G Scottie Scheffler G Sepp Straka G Harris English G Taylor Pendrith G Christiaan Bezuidenhout G Mac Meissner,,,
11185,5087305423,rudeboikillaz,0,165.09999,G Scottie Scheffler G Sepp Straka G Adam Scott G Sahith Theegala G Tom Hoge G Max McGreevy,,,
11185,5087424616,randers (31/150),0,165.09999,G Scottie Scheffler G Maverick McNealy G Nicolai Hojgaard G Sahith Theegala G Ricky Castillo G Max McGreevy,,,
11188,5087245308,jsf900 (25/150),0,165.05,G Tommy Fleetwood G Russell Henley G Viktor Hovland G Rickie Fowler G Max Greyserman G Bud Cauley,,,
11189,5087473637,tedzz (96/150),0,165.00002,G Scottie Scheffler G Ben Griffin G Rickie Fowler G Sepp Straka G Andrew Putnam G Joel Dahmen,,,
11189,5087245287,jsf900 (4/150),0,165,G Scottie Scheffler G Sepp Straka G Sahith Theegala G Alex Noren G Christiaan Bezuidenhout G Sungjae Im,,,
11189,5087426963,jimbogolf124,0,165,G Scottie Scheffler G Rickie Fowler G Sepp Straka G Matti Schmid G Christiaan Bezuidenhout G Austin Smotherman,,,
11189,5087437881,OneDropKing (6/150),0,165,G Chris Gotterup G Akshay Bhatia G Ben Griffin G Rasmus Hojgaard G Max Homa G Tony Finau,,,
11189,5087460419,jackclegg2 (2/3),0,165,G Rory McIlroy G Robert MacIntyre G Rickie Fowler G Maverick McNealy G Sahith Theegala G Christiaan Bezuidenhout,,,
11189,5087473683,tedzz (142/150),0,165,G Scottie Scheffler G Ben Griffin G Rickie Fowler G Maverick McNealy G Lee Hodges G Joel Dahmen,,,
11189,5087475869,macataca (60/100),0,165,G Scottie Scheffler G Akshay Bhatia G Maverick McNealy G Garrick Higgo G Ricky Castillo G Austin Smotherman,,,
11196,5087475814,macataca (5/100),0,164.9,G Si Woo Kim G Russell Henley G Ben Griffin G Harris English G Maverick McNealy G Daniel Berger,,,
11197,5087265237,dfs_ads (9/150),0,164.85,G Scottie Scheffler G Maverick McNealy G Daniel Berger G Taylor Pendrith G Christiaan Bezuidenhout G Ricky Castillo,,,
11197,5087304632,Gsluke (84/150),0,164.85,G Scottie Scheffler G Akshay Bhatia G Tony Finau G Taylor Pendrith G Christiaan Bezuidenhout G Eric Cole,,,
11197,5087353897,thebodyspill (17/120),0,164.84999,G Si Woo Kim G Akshay Bhatia G Patrick Cantlay G Harris English G Michael Brennan G Hao-Tong Li,,,
11197,5087382876,109stairs (100/150),0,164.84999,G Scottie Scheffler G Harris English G Maverick McNealy G Nicolas Echavarria G Lucas Glover G Eric Cole,,,
11197,5087473685,tedzz (144/150),0,164.84999,G Scottie Scheffler G Ben Griffin G Rickie Fowler G Patrick Rodgers G Sami Valimaki G Max McGreevy,,,
11202,5087458424,Vikings_Nate (87/150),0,164.8,G Hideki Matsuyama G Robert MacIntyre G Cameron Young G Ben Griffin G Sepp Straka G Max Greyserman,,,
11203,5087211912,kcweir1087 (32/42),0,164.75,G Scottie Scheffler G Min Woo Lee G J.J. Spaun G Nick Taylor G Max Greyserman G Austin Smotherman,,,
11204,5087129038,T_revor (60/150),0,164.65,G Scottie Scheffler G Patrick Cantlay G Harris English G Max McGreevy G Hao-Tong Li G Sungjae Im,,,
11204,5087175272,ItsDrakeo (147/150),0,164.65,G Tommy Fleetwood G Russell Henley G Rickie Fowler G Harris English G Maverick McNealy G Max Greyserman,,,
11204,5087265361,dfs_ads (133/150),0,164.65,G Scottie Scheffler G Harris English G Daniel Berger G Lucas Glover G Keith Mitchell G Ricky Castillo,,,
11204,5087427838,JASir752 (1/10),0,164.65,G Scottie Scheffler G Jacob Bridgeman G Aaron Rai G Nicolas Echavarria G Max Greyserman G Eric Cole,,,
11208,5087346485,Stonesalltheway (2/150),0,164.6,G Scottie Scheffler G Akshay Bhatia G Justin Thomas G Max Greyserman G Hao-Tong Li G Sungjae Im,,,
11208,5087411424,jaybmore,0,164.59999,G Scottie Scheffler G Min Woo Lee G Sepp Straka G Pierceson Coody G Alex Smalley G Taylor Moore,,,
11210,5087175229,ItsDrakeo (104/150),0,164.45001,G Si Woo Kim G Chris Gotterup G Ben Griffin G Harris English G Alex Noren G J.J. Spaun,,,
11210,5087103277,rwebb2205 (5/10),0,164.44998,G Scottie Scheffler G Harris English G Rasmus Hojgaard G Max Homa G Tony Finau G Seamus Power,,,
11212,5087477656,sexualchocolate (45/55),0,164.4,G Scottie Scheffler G Justin Thomas G Max Homa G Michael Brennan G Bud Cauley G Aldrich Potgieter,,,
11213,5087434072,jtcooky (6/11),0,164.35,G Scottie Scheffler G Si Woo Kim G John Keefer G Michael Brennan G Hao-Tong Li G Zecheng Dou,,,
11213,5087436033,gamblinjew84 (6/9),0,164.35,G Scottie Scheffler G Shane Lowry G Ryo Hisatsune G Patrick Rodgers G Tom Hoge G Aldrich Potgieter,,,
11213,5087464978,sacdaddy07 (34/150),0,164.34999,G Scottie Scheffler G Akshay Bhatia G Harris English G Rico Hoey G Aldrich Potgieter G Zecheng Dou,,,
11216,5087347079,cantfademe (114/150),0,164.29999,G Scottie Scheffler G Russell Henley G Lucas Glover G Michael Brennan G Kristoffer Reitan G David Ford,,,
11216,5087480774,DJSangro (1/2),0,164.29999,G Scottie Scheffler G Rory McIlroy G Taylor Moore G Matthieu Pavon G Sudarshan Yellamaraju G David Ford,,,
11218,5087406054,coachsmith1979 (66/150),0,164.25,G Scottie Scheffler G Brooks Koepka G Davis Thompson G Nicolas Echavarria G Pierceson Coody G Sungjae Im,,,
11218,5087421071,tjones0057,0,164.25,G Tommy Fleetwood G Chris Gotterup G Ben Griffin G Rickie Fowler G Daniel Berger G Sahith Theegala,,,
11218,5087428404,marcsnichols (2/5),0,164.25,G Tommy Fleetwood G Hideki Matsuyama G Matt Fitzpatrick G Aaron Rai G Davis Thompson G Michael Kim,,,
11221,5087360702,VanChills (1/2),0,164.2,G Scottie Scheffler G Akshay Bhatia G Tony Finau G Ryo Hisatsune G Max Greyserman G Max McGreevy,,,
11221,5087364902,VanChills (2/2),0,164.2,G Scottie Scheffler G Akshay Bhatia G Tony Finau G Ryo Hisatsune G Max Greyserman G Max McGreevy,,,
11223,5087482270,werewolvesoflondon (101/150),0,164.15001,G Chris Gotterup G Matt Fitzpatrick G Shane Lowry G Ben Griffin G Rickie Fowler G Kurt Kitayama,,,
11223,5087205563,HansChristian (1/2),0,164.15,G Scottie Scheffler G Kurt Kitayama G Ryan Gerard G Sahith Theegala G Aaron Rai G Matthieu Pavon,,,
11223,5087353977,thebodyspill (97/120),0,164.15,G Si Woo Kim G Russell Henley G Harris English G Kurt Kitayama G Matthew McCarty G Ricky Castillo,,,
11226,5087313689,Lebowski072,0,164.09999,G Scottie Scheffler G Jake Knapp G Justin Thomas G Tony Finau G Ricky Castillo G Joe Highsmith,,,
11227,5087437911,OneDropKing (36/150),0,164.05,G Matt Fitzpatrick G Patrick Cantlay G Jake Knapp G Christiaan Bezuidenhout G Mac Meissner G William Mouw,,,
11227,5087482421,gqinxs (98/150),0,164.05,G Scottie Scheffler G Maverick McNealy G Ryan Gerard G Max Greyserman G Bud Cauley G Kristoffer Reitan,,,
11229,5087459018,tkoblow (150/150),0,163.90002,G Rory McIlroy G Sepp Straka G Harris English G Daniel Berger G Matthew McCarty G Christiaan Bezuidenhout,,,
11229,5087211883,kcweir1087 (3/42),0,163.9,G Scottie Scheffler G Harris English G Ryan Gerard G J.J. Spaun G Christiaan Bezuidenhout G Ricky Castillo,,,
11229,5087415230,Skibasher (6/150),0,163.9,G Rory McIlroy G Si Woo Kim G Patrick Cantlay G Michael Kim G Sungjae Im G Cameron Davis,,,
11229,5087455695,Dudeoflife (18/150),0,163.9,G Russell Henley G Viktor Hovland G Matt Fitzpatrick G Harris English G Daniel Berger G Max Greyserman,,,
11229,5087460418,61lindenplace (7/7),0,163.9,G Russell Henley G Viktor Hovland G Chris Gotterup G Ben Griffin G Sepp Straka G Aldrich Potgieter,,,
11229,5087467307,johnnybravo01 (6/10),0,163.9,G Scottie Scheffler G Jake Knapp G Ben Griffin G Sami Valimaki G Alex Smalley G Max McGreevy,,,
11229,5087278380,gilbertc87 (3/13),0,163.89998,G Scottie Scheffler G Tommy Fleetwood G Sahith Theegala G Lee Hodges G Taylor Moore G Danny Walker,,,
11236,5087445234,beaker913 (137/150),0,163.85,G Rory McIlroy G Akshay Bhatia G Ben Griffin G Maverick McNealy G Daniel Berger G Bud Cauley,,,
11236,5087411979,john5555,0,163.84999,G Scottie Scheffler G Maverick McNealy G Daniel Berger G Michael Brennan G Seamus Power G Ricky Castillo,,,
11236,5087415335,Skibasher (111/150),0,163.84999,G Matt Fitzpatrick G Robert MacIntyre G Patrick Cantlay G Ben Griffin G Alex Noren G Lucas Glover,,,
11236,5087476248,dberroth,0,163.84999,G Hideki Matsuyama G Robert MacIntyre G Patrick Cantlay G Harris English G Daniel Berger G Seamus Power,,,
11240,5087103274,rwebb2205 (2/10),0,163.8,G Scottie Scheffler G Jake Knapp G Maverick McNealy G Daniel Berger G Joel Dahmen G Zecheng Dou,,,
11241,5087529464,ladyL1977 (1/3),0,163.75,G Nicolai Hojgaard G Denny McCarthy G Sam Stevens G Tom Hoge G Andrew Putnam G Lee Hodges,,,
11241,5087535030,ladyL1977 (3/3),0,163.75,G Nicolai Hojgaard G Denny McCarthy G Sam Stevens G Tom Hoge G Andrew Putnam G Lee Hodges,,,
11243,5087406029,coachsmith1979 (41/150),0,163.7,G Scottie Scheffler G Jake Knapp G Daniel Berger G Pierceson Coody G Keith Mitchell G Sudarshan Yellamaraju,,,
11243,5087416007,tonymark01,0,163.7,G Scottie Scheffler G Harris English G Justin Thomas G Tony Finau G Lucas Glover G Sungjae Im,,,
11243,5087478307,redem7 (11/20),0,163.7,G Scottie Scheffler G Adam Scott G Aaron Rai G Rasmus Hojgaard G Seamus Power G Andrew Novak,,,
11243,5087475178,B_Heals152 (59/150),0,163.69998,G Tommy Fleetwood G Robert MacIntyre G Akshay Bhatia G Ben Griffin G Mac Meissner G Taylor Moore,,,
11247,5087264864,csurunnerccr (107/150),0,163.65,G Scottie Scheffler G Sepp Straka G Adam Scott G Lucas Glover G Christiaan Bezuidenhout G Thorbjorn Olesen,,,
11247,5087376871,jcpw80596 (6/10),0,163.65,G Scottie Scheffler G Chris Gotterup G Jake Knapp G Eric Cole G David Ford G Danny Walker,,,
11249,5087441079,stufox90 (5/5),0,163.45,G Scottie Scheffler G Daniel Berger G Alex Noren G Max Homa G Tony Finau G Ricky Castillo,,,
11250,5087441950,Southcak2001 (5/9),0,163.40001,G Si Woo Kim G Jacob Bridgeman G Rickie Fowler G Kurt Kitayama G Davis Thompson G Christiaan Bezuidenhout,,,
11250,5087536605,ThatHambone20,0,163.40001,G Scottie Scheffler G Maverick McNealy G Alex Noren G Max Homa G Christiaan Bezuidenhout G Bud Cauley,,,
11250,5087259159,dfs_ads (1/150),0,163.4,G Scottie Scheffler G Rickie Fowler G Kurt Kitayama G Christiaan Bezuidenhout G Keith Mitchell G Hao-Tong Li,,,
11250,5087475811,macataca (2/100),0,163.4,G Scottie Scheffler G Maverick McNealy G Daniel Berger G Ryan Gerard G Christiaan Bezuidenhout G Mark Hubbard,,,
11254,5087346556,Stonesalltheway (73/150),0,163.3,G Scottie Scheffler G Patrick Cantlay G Harris English G J.T. Poston G Ricky Castillo G Mackenzie Hughes,,,
11255,5087338132,GnarlsHowell (2/3),0,163.20001,G Si Woo Kim G Hideki Matsuyama G Min Woo Lee G Ben Griffin G Rickie Fowler G Christiaan Bezuidenhout,,,
11256,5087294450,declanf0702,0,163.15,G Scottie Scheffler G Viktor Hovland G J.J. Spaun G Tom Hoge G Ricky Castillo G Sudarshan Yellamaraju,,,
11257,5087458956,tkoblow (88/150),0,163.1,G Rory McIlroy G Jake Knapp G Sepp Straka G Maverick McNealy G Lucas Glover G Christiaan Bezuidenhout,,,
11257,5087449269,Karijanian (5/8),0,163.09999,G Patrick Cantlay G Jake Knapp G Davis Thompson G Wyndham Clark G Lucas Glover G Lee Hodges,,,
11259,5087458923,tkoblow (55/150),0,162.95001,G Si Woo Kim G Matt Fitzpatrick G Akshay Bhatia G Adam Scott G Pierceson Coody G Mac Meissner,,,
11259,5087349079,cptnspaulding (60/150),0,162.95,G Si Woo Kim G Russell Henley G Ben Griffin G Sepp Straka G Daniel Berger G Kurt Kitayama,,,
11259,5087382814,109stairs (38/150),0,162.95,G Scottie Scheffler G Sepp Straka G Sahith Theegala G Taylor Pendrith G Matthew McCarty G Max Greyserman,,,
11259,5087382872,109stairs (96/150),0,162.95,G Scottie Scheffler G Ryan Gerard G Alex Noren G J.J. Spaun G Pierceson Coody G Ricky Castillo,,,
11259,5087393233,Ozbo81 (1/6),0,162.95,G Tommy Fleetwood G Hideki Matsuyama G Russell Henley G Tony Finau G Lucas Glover G Bud Cauley,,,
11259,5087411171,jeepster413 (2/4),0,162.95,G Scottie Scheffler G Justin Thomas G Lucas Glover G Bud Cauley G Ricky Castillo G Eric Cole,,,
11259,5087464093,mahaa507 (39/51),0,162.95,G Si Woo Kim G Robert MacIntyre G Jake Knapp G Harris English G Lucas Glover G Matthew McCarty,,,
11259,5087482424,gqinxs (101/150),0,162.95,G Scottie Scheffler G Harris English G Alex Noren G Matthew McCarty G Mac Meissner G Ricky Castillo,,,
11267,5087074960,hicksy10 (3/10),0,162.90001,G Rory McIlroy G Si Woo Kim G Patrick Cantlay G Harris English G Andrew Putnam G Joe Highsmith,,,
11267,5087426504,jmason247 (5/5),0,162.90001,G Si Woo Kim G Robert MacIntyre G Jake Knapp G Harris English G Adam Scott G Kurt Kitayama,,,
11267,5087131894,azwaterboy (1/3),0,162.9,G Scottie Scheffler G Jake Knapp G Rickie Fowler G Sahith Theegala G Taylor Moore G Sudarshan Yellamaraju,,,
11267,5087415296,Skibasher (72/150),0,162.9,G Scottie Scheffler G Daniel Berger G Alex Noren G Matthew McCarty G Bud Cauley G Ricky Castillo,,,
11271,5087452448,dtr7376 (1/2),0,162.85,G Scottie Scheffler G Ludvig Aberg G Christiaan Bezuidenhout G Max Greyserman G Ricky Castillo G Chris Kirk,,,
11272,5087441790,shawndax33 (1/10),0,162.75,G Si Woo Kim G Russell Henley G Harris English G Maverick McNealy G Daniel Berger G Christiaan Bezuidenhout,,,
11272,5087175127,ItsDrakeo (2/150),0,162.74998,G Si Woo Kim G Russell Henley G Rickie Fowler G Harris English G Daniel Berger G Lucas Glover,,,
11274,5087437649,TheCommish (146/150),0,162.70001,G Scottie Scheffler G Justin Thomas G Kurt Kitayama G Sahith Theegala G Davis Thompson G Joel Dahmen,,,
11274,5087432327,Cornpops_picks (17/21),0,162.7,G Scottie Scheffler G Patrick Cantlay G Maverick McNealy G Christiaan Bezuidenhout G Max McGreevy G Austin Smotherman,,,
11276,5087424679,randers (94/150),0,162.65001,G Hideki Matsuyama G Robert MacIntyre G Patrick Cantlay G Ben Griffin G Rickie Fowler G J.J. Spaun,,,
11276,5087473588,tedzz (47/150),0,162.65001,G Scottie Scheffler G Ben Griffin G Rickie Fowler G Maverick McNealy G Andrew Putnam G Joel Dahmen,,,
11276,5087482461,gqinxs (138/150),0,162.65001,G Scottie Scheffler G Maverick McNealy G Alex Noren G Christiaan Bezuidenhout G Mac Meissner G Sungjae Im,,,
11276,5087393745,Brob327 (2/4),0,162.65,G Scottie Scheffler G Matt Fitzpatrick G Rickie Fowler G Ricky Castillo G Joe Highsmith G Taylor Moore,,,
11280,5087211881,kcweir1087 (1/42),0,162.55,G Scottie Scheffler G Harris English G Daniel Berger G Taylor Pendrith G Matthew McCarty G Christiaan Bezuidenhout,,,
11280,5087461969,dquigley20,0,162.55,G Si Woo Kim G Russell Henley G Viktor Hovland G Harris English G Max Homa G Max Greyserman,,,
11282,5087211915,kcweir1087 (35/42),0,162.5,G Rory McIlroy G Min Woo Lee G Harris English G Maverick McNealy G J.J. Spaun G Pierceson Coody,,,
11282,5087408627,Olson.kj (73/99),0,162.5,G Scottie Scheffler G Harris English G Alex Noren G Rasmus Hojgaard G Michael Brennan G Bud Cauley,,,
11284,5087099052,FrostyTick,0,162.45,G Scottie Scheffler G Chris Gotterup G Patrick Cantlay G Zachary Bauchou G Sudarshan Yellamaraju G A.J. Ewart,,,
11284,5087248879,Grand-Slammy (2/2),0,162.45,G Scottie Scheffler G Ben Griffin G Rickie Fowler G Jason Day G Andrew Putnam G Joe Highsmith,,,
11284,5087465000,sacdaddy07 (56/150),0,162.45,G Scottie Scheffler G Patrick Cantlay G Alex Noren G Michael Brennan G Garrick Higgo G Jhonattan Vegas,,,
11287,5087406018,coachsmith1979 (30/150),0,162.35,G Si Woo Kim G Viktor Hovland G Brooks Koepka G Rickie Fowler G Pierceson Coody G Mackenzie Hughes,,,
11288,5087355410,BoangTao33 (29/150),0,162.25,G Scottie Scheffler G Maverick McNealy G Daniel Berger G Justin Thomas G Christiaan Bezuidenhout G Mark Hubbard,,,
11289,5087474915,mgamble00 (30/40),0,162.20001,G Viktor Hovland G Harris English G Daniel Berger G Patton Kizzire G Matthieu Pavon G Brian Campbell,,,
11290,5087234767,Chadg20 (74/100),0,162.15,G Scottie Scheffler G Sepp Straka G Adam Scott G Tony Finau G Lucas Glover G Kristoffer Reitan,,,
