Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
4513,5086212147,Olson.kj (56/100),0,187.3,G Collin Morikawa G Tommy Fleetwood G Matt Fitzpatrick G Maverick McNealy G Christiaan Bezuidenhout G Sami Valimaki,,,
4513,5086230779,TheCommish (10/150),0,187.3,G Si Woo Kim G Russell Henley G Matt Fitzpatrick G Akshay Bhatia G J.T. Poston G Kristoffer Reitan,,,
4513,5086782168,RT_Slim (1/2),0,187.3,G Chris Gotterup G Jake Knapp G Sepp Straka G Daniel Berger G Nick Taylor G Nicolas Echavarria,,,
4518,5085811062,SkyU27 (5/10),0,187.25,G Collin Morikawa G Tommy Fleetwood G Russell Henley G Aaron Rai G Alex Noren G Max McGreevy,,,
4518,5086070991,bugeater1 (1/3),0,187.25,G Scottie Scheffler G Jake Knapp G Brooks Koepka G Kristoffer Reitan G Ricky Castillo G Austin Smotherman,,,
4518,5086406142,beaker913 (35/150),0,187.25,G Rory McIlroy G Russell Henley G Robert MacIntyre G Justin Thomas G Matthew McCarty G Kristoffer Reitan,,,
4518,5086718641,macster6,0,187.25,G Collin Morikawa G Russell Henley G Akshay Bhatia G Min Woo Lee G Tony Finau G Keegan Bradley,,,
4518,5086322162,salatso22 (7/41),0,187.24998,G Scottie Scheffler G Maverick McNealy G Harris English G Ryan Gerard G Marco Penge G Hao-Tong Li,,,
4518,5086651183,Kmilk2,0,187.24998,G Scottie Scheffler G Maverick McNealy G Harris English G Ryan Gerard G John Keefer G Hao-Tong Li,,,
4524,5085988914,dr00pd0g (53/150),0,187.2,G Scottie Scheffler G Harris English G Ryan Gerard G J.J. Spaun G Alex Noren G Christiaan Bezuidenhout,,,
4524,5085988977,dr00pd0g (116/150),0,187.2,G Scottie Scheffler G Jake Knapp G Maverick McNealy G Alex Noren G Christiaan Bezuidenhout G Hao-Tong Li,,,
4524,5086084126,knicker111 (6/11),0,187.2,G Collin Morikawa G Russell Henley G Matt Fitzpatrick G Daniel Berger G Ryan Gerard G Alex Noren,,,
4524,5086177747,winboy27,0,187.2,G Si Woo Kim G Hideki Matsuyama G Min Woo Lee G Sahith Theegala G Adam Scott G Ryan Fox,,,
4524,5086334885,Nadroj311 (132/150),0,187.2,G Scottie Scheffler G Rickie Fowler G Patrick Cantlay G Daniel Berger G Hao-Tong Li G Ricky Castillo,,,
4524,5086370512,sneuman (107/150),0,187.2,G Tommy Fleetwood G Xander Schauffele G Patrick Cantlay G Nicolai Hojgaard G Ryan Fox G Ricky Castillo,,,
4524,5086595865,sidewinder44 (3/3),0,187.2,G Collin Morikawa G Russell Henley G Matt Fitzpatrick G Daniel Berger G Ryan Gerard G Alex Noren,,,
4531,5085781161,BoangTao33 (145/150),0,187.15,G Collin Morikawa G Tommy Fleetwood G Justin Rose G Corey Conners G Max Homa G Sungjae Im,,,
4531,5086063093,rodney333 (3/3),0,187.15,G Si Woo Kim G Hideki Matsuyama G Viktor Hovland G Jordan Spieth G Ryan Fox G Tony Finau,,,
4533,5086406224,beaker913 (117/150),0,187.1,G Scottie Scheffler G Cameron Young G Max Homa G Michael Brennan G Max Greyserman G Emiliano Grillo,,,
4533,5085404100,109stairs (101/150),0,187.09999,G Scottie Scheffler G Rickie Fowler G Jason Day G Kurt Kitayama G Max Greyserman G Kristoffer Reitan,,,
4533,5085895741,Firedog50 (46/150),0,187.09999,G Tommy Fleetwood G Si Woo Kim G Matt Fitzpatrick G Ryan Gerard G Rasmus Hojgaard G Matthew McCarty,,,
4536,5085977058,bbmx545 (14/17),0,187.05002,G Hideki Matsuyama G Chris Gotterup G Cameron Young G Jacob Bridgeman G Ryan Fox G Sam Stevens,,,
4536,5085458462,OrangeJuiced (11/150),0,187.05,G Ludvig Aberg G Matt Fitzpatrick G Robert MacIntyre G Jake Knapp G Daniel Berger G Harry Hall,,,
4536,5085680627,csurunnerccr (31/150),0,187.05,G Collin Morikawa G Tommy Fleetwood G Matt Fitzpatrick G Harris English G Christiaan Bezuidenhout G Ricky Castillo,,,
4536,5086623027,cdlsports (20/75),0,187.05,G Collin Morikawa G Tommy Fleetwood G Matt Fitzpatrick G Harris English G Christiaan Bezuidenhout G Ricky Castillo,,,
4536,5085404003,109stairs (4/150),0,187.04999,G Scottie Scheffler G Jake Knapp G Kurt Kitayama G Ryan Gerard G Tom Hoge G Austin Smotherman,,,
4541,5085458529,OrangeJuiced (78/150),0,187.00002,G Chris Gotterup G Shane Lowry G Akshay Bhatia G Harris English G Jason Day G Aaron Rai,,,
4541,5085781105,BoangTao33 (89/150),0,187,G Si Woo Kim G Xander Schauffele G Matt Fitzpatrick G Akshay Bhatia G Thorbjorn Olesen G Ricky Castillo,,,
4541,5086334769,Nadroj311 (16/150),0,187,G Collin Morikawa G Chris Gotterup G Sepp Straka G Harris English G Adam Scott G J.J. Spaun,,,
4541,5086732352,gojasgo,0,187,G Scottie Scheffler G Akshay Bhatia G Justin Thomas G Bud Cauley G Thorbjorn Olesen G Mac Meissner,,,
4541,5086819173,kevinroach (6/150),0,187,G Scottie Scheffler G Russell Henley G Alex Noren G Mac Meissner G Mackenzie Hughes G Mark Hubbard,,,
4541,5086253218,msirotzke,0,186.99998,G Scottie Scheffler G Robert MacIntyre G Tony Finau G Keegan Bradley G Patrick Rodgers G Sungjae Im,,,
4547,5086172163,xJordan16 (21/43),0,186.95001,G Collin Morikawa G Si Woo Kim G Sepp Straka G Corey Conners G Daniel Berger G Alex Noren,,,
4547,5085458501,OrangeJuiced (50/150),0,186.95,G Scottie Scheffler G Maverick McNealy G Daniel Berger G J.J. Spaun G Jordan L. Smith G Ricky Castillo,,,
4547,5085603092,moklovin (21/150),0,186.95,G Collin Morikawa G Ludvig Aberg G Cameron Young G J.J. Spaun G Lucas Glover G Garrick Higgo,,,
4547,5085828968,B_Heals152 (23/150),0,186.95,G Scottie Scheffler G Russell Henley G Keegan Bradley G Alex Noren G Ricky Castillo G Matthieu Pavon,,,
4547,5086653125,ethandavis2 (3/3),0,186.95,G Scottie Scheffler G Daniel Berger G Michael Thorbjornsen G Max Homa G Rasmus Hojgaard G Max Greyserman,,,
4547,5086786079,tkoblow (38/150),0,186.95,G Collin Morikawa G Cameron Young G Jake Knapp G Maverick McNealy G Nicolai Hojgaard G Alex Noren,,,
4547,5086832037,Taxman8 (52/75),0,186.95,G Si Woo Kim G Akshay Bhatia G Jake Knapp G Brooks Koepka G Patrick Cantlay G Maverick McNealy,,,
4554,5085935269,Hogan67 (3/4),0,186.90001,G Collin Morikawa G Ludvig Aberg G Jacob Bridgeman G Rickie Fowler G Daniel Berger G Alex Noren,,,
4554,5086367058,icrushgolfbets (5/10),0,186.90001,G Xander Schauffele G Patrick Cantlay G Tony Finau G Tom Hoge G Gary Woodland G Erik Van Rooyen,,,
4554,5086206847,cptnspaulding (3/150),0,186.9,G Collin Morikawa G Russell Henley G Cameron Young G Daniel Berger G Ryan Gerard G J.J. Spaun,,,
4554,5086788042,RAYCHA12655,0,186.9,G Si Woo Kim G Russell Henley G Robert MacIntyre G Akshay Bhatia G Pierceson Coody G Ryo Hisatsune,,,
4558,5085458571,OrangeJuiced (120/150),0,186.85,G Rory McIlroy G Hideki Matsuyama G Patrick Cantlay G Justin Thomas G Keegan Bradley G Rico Hoey,,,
4558,5085829005,B_Heals152 (60/150),0,186.85,G Tommy Fleetwood G Xander Schauffele G Russell Henley G Shane Lowry G Thorbjorn Olesen G Matthieu Pavon,,,
4558,5086676784,cantfademe (127/150),0,186.85,G Scottie Scheffler G Ludvig Aberg G Ryan Gerard G Hao-Tong Li G Kristoffer Reitan G Ricky Castillo,,,
4558,5086471254,randers (55/150),0,186.84999,G Scottie Scheffler G Jordan Spieth G Daniel Berger G Ryan Gerard G Max Greyserman G Keith Mitchell,,,
4562,5085417557,EriksRIX (4/10),0,186.8,G Scottie Scheffler G Min Woo Lee G Jake Knapp G Keith Mitchell G Max McGreevy G Ricky Castillo,,,
4562,5085458578,OrangeJuiced (127/150),0,186.8,G Tommy Fleetwood G Chris Gotterup G Harris English G Daniel Berger G Michael Thorbjornsen G Brian Harman,,,
4562,5085908691,aaronsboys,0,186.8,G Si Woo Kim G Matt Fitzpatrick G Min Woo Lee G Jake Knapp G Adam Scott G Daniel Berger,,,
4562,5086038909,mrgoodfella84 (2/2),0,186.8,G Scottie Scheffler G Sahith Theegala G Adam Scott G Kurt Kitayama G Nicolas Echavarria G Aldrich Potgieter,,,
4562,5086513186,EazzzyE (1/6),0,186.8,G Scottie Scheffler G Min Woo Lee G Jake Knapp G Keith Mitchell G Max McGreevy G Ricky Castillo,,,
4562,5086623038,cdlsports (31/75),0,186.8,G Tommy Fleetwood G Si Woo Kim G Min Woo Lee G Rickie Fowler G Kurt Kitayama G Matthew McCarty,,,
4562,5086772233,wooder29,0,186.8,G Scottie Scheffler G Adam Scott G Kurt Kitayama G Daniel Berger G Ryo Hisatsune G Max Greyserman,,,
4569,5086460321,motorcity136,0,186.75002,G Collin Morikawa G Cameron Young G Min Woo Lee G Brooks Koepka G Sahith Theegala G Michael Thorbjornsen,,,
4569,5086362632,BucNasty27 (12/21),0,186.75,G Xander Schauffele G Shane Lowry G Jacob Bridgeman G Min Woo Lee G Jordan Spieth G Kurt Kitayama,,,
4569,5086443460,shiloh2,0,186.75,G Si Woo Kim G Viktor Hovland G Akshay Bhatia G Patrick Cantlay G Harris English G Aaron Rai,,,
4569,5086689040,McBillis,0,186.75,G Si Woo Kim G Cameron Young G Shane Lowry G Akshay Bhatia G Jake Knapp G Ricky Castillo,,,
4573,5086172150,xJordan16 (8/43),0,186.70001,G Collin Morikawa G Hideki Matsuyama G Min Woo Lee G Maverick McNealy G Alex Noren G Christiaan Bezuidenhout,,,
4573,5086212703,craftylefty (11/40),0,186.70001,G Collin Morikawa G Hideki Matsuyama G Min Woo Lee G Maverick McNealy G Alex Noren G Christiaan Bezuidenhout,,,
4573,5086332209,ckk-244ayk (120/150),0,186.70001,G Collin Morikawa G Hideki Matsuyama G Min Woo Lee G Maverick McNealy G Alex Noren G Christiaan Bezuidenhout,,,
4576,5086704484,Dudeoflife (75/80),0,186.65001,G Si Woo Kim G Russell Henley G Robert MacIntyre G Daniel Berger G Michael Thorbjornsen G Alex Noren,,,
4576,5086042595,deweybob,0,186.65,G Scottie Scheffler G Si Woo Kim G Max Homa G Patrick Rodgers G Mackenzie Hughes G Zachary Bauchou,,,
4576,5086704436,Dudeoflife (27/80),0,186.65,G Scottie Scheffler G Jake Knapp G Sepp Straka G Daniel Berger G Mackenzie Hughes G Mark Hubbard,,,
4576,5086716588,okelly36 (6/6),0,186.65,G Scottie Scheffler G Sahith Theegala G Nicolai Hojgaard G Rasmus Hojgaard G Nick Taylor G Matthew McCarty,,,
4580,5086583929,Fennis34,0,186.6,G Collin Morikawa G Tommy Fleetwood G Akshay Bhatia G Daniel Berger G Tom Hoge G Bud Cauley,,,
4580,5086666638,griz78 (15/15),0,186.6,G Scottie Scheffler G Matt Fitzpatrick G Jake Knapp G Kristoffer Reitan G Ricky Castillo G Danny Walker,,,
4580,5085791105,tedsellers86 (1/2),0,186.59999,G Scottie Scheffler G Tommy Fleetwood G Adam Scott G Ricky Castillo G Zecheng Dou G Zachary Bauchou,,,
4583,5086760461,HOLDPLEASE519 (1/2),0,186.55002,G Si Woo Kim G Ludvig Aberg G Jacob Bridgeman G Min Woo Lee G Patrick Cantlay G Sami Valimaki,,,
4583,5086658369,atrain00 (22/50),0,186.55,G Scottie Scheffler G Matt Fitzpatrick G Matthew McCarty G Michael Brennan G Christiaan Bezuidenhout G Ricky Castillo,,,
4583,5086786178,tkoblow (137/150),0,186.55,G Collin Morikawa G Hideki Matsuyama G Maverick McNealy G Justin Thomas G Kurt Kitayama G Kristoffer Reitan,,,
4583,5085404148,109stairs (149/150),0,186.54999,G Scottie Scheffler G Ben Griffin G Rickie Fowler G Keegan Bradley G Matthew McCarty G Max McGreevy,,,
4583,5085626955,Stonesalltheway (111/150),0,186.54999,G Scottie Scheffler G Justin Thomas G Rasmus Hojgaard G Keegan Bradley G Alex Noren G Taylor Pendrith,,,
4583,5085626985,Stonesalltheway (141/150),0,186.54999,G Scottie Scheffler G Patrick Cantlay G Jason Day G Keegan Bradley G Lucas Glover G Taylor Pendrith,,,
4589,5085478933,ItsDrakeo (41/150),0,186.50002,G Rory McIlroy G Hideki Matsuyama G Russell Henley G Keegan Bradley G Ryo Hisatsune G Stephan Jaeger,,,
4589,5085895776,Firedog50 (81/150),0,186.50002,G Si Woo Kim G Hideki Matsuyama G Viktor Hovland G Patrick Cantlay G Michael Thorbjornsen G Christiaan Bezuidenhout,,,
4589,5086345548,UniversalFriend (17/42),0,186.50002,G Si Woo Kim G Ludvig Aberg G Jake Knapp G Rickie Fowler G Patrick Cantlay G Daniel Berger,,,
4589,5086206942,cptnspaulding (98/150),0,186.5,G Si Woo Kim G Ludvig Aberg G Min Woo Lee G Brooks Koepka G Harris English G Aaron Rai,,,
4589,5086261264,EHulseDC (145/150),0,186.5,G Collin Morikawa G Russell Henley G Jake Knapp G Ben Griffin G Maverick McNealy G Hao-Tong Li,,,
4589,5086370492,sneuman (87/150),0,186.5,G Rory McIlroy G Ludvig Aberg G Nicolai Hojgaard G Corey Conners G Michael Thorbjornsen G Aaron Rai,,,
4589,5086416167,JensenJensen2024 (2/2),0,186.5,G Si Woo Kim G Jacob Bridgeman G Min Woo Lee G Jake Knapp G Rickie Fowler G Adam Scott,,,
4589,5086828759,Toll_Troll (3/3),0,186.5,G Si Woo Kim G Viktor Hovland G Min Woo Lee G Brooks Koepka G Adam Scott G Kurt Kitayama,,,
4589,5086829484,chased97 (33/150),0,186.5,G Collin Morikawa G Ludvig Aberg G Russell Henley G Alex Noren G Ricky Castillo G Mackenzie Hughes,,,
4589,5086510282,Strattyking (2/4),0,186.49998,G Akshay Bhatia G Jacob Bridgeman G Min Woo Lee G Justin Rose G Jake Knapp G Brooks Koepka,,,
4589,5086760790,Tabpga,0,186.49998,G Akshay Bhatia G Jacob Bridgeman G Min Woo Lee G Justin Rose G Jake Knapp G Brooks Koepka,,,
4600,5085547495,MPW111168 (1/5),0,186.45001,G Scottie Scheffler G Sepp Straka G Harris English G Ryan Fox G Patrick Rodgers G Keith Mitchell,,,
4600,5085417561,EriksRIX (8/10),0,186.45,G Si Woo Kim G Hideki Matsuyama G Russell Henley G Robert MacIntyre G Alex Noren G Joel Dahmen,,,
4600,5086259642,lnl2win,0,186.45,G Scottie Scheffler G Jake Knapp G Brooks Koepka G Max Homa G Ricky Castillo G Mackenzie Hughes,,,
4600,5086676722,cantfademe (65/150),0,186.45,G Scottie Scheffler G Rickie Fowler G Michael Thorbjornsen G Max Homa G Rico Hoey G Hao-Tong Li,,,
4600,5086691598,tm9854 (1/3),0,186.45,G Scottie Scheffler G Xander Schauffele G Ryo Hisatsune G Patrick Rodgers G Keith Mitchell G Joel Dahmen,,,
4600,5086831913,kylhub10 (8/8),0,186.45,G Si Woo Kim G Russell Henley G Cameron Young G Jake Knapp G Daniel Berger G Pierceson Coody,,,
4606,5086138842,jb3rd811 (10/15),0,186.35,G Shane Lowry G Sepp Straka G Kurt Kitayama G Pierceson Coody G Keith Mitchell G Chris Kirk,,,
4607,5085478901,ItsDrakeo (9/150),0,186.3,G Si Woo Kim G Hideki Matsuyama G Min Woo Lee G Justin Rose G Daniel Berger G Nick Taylor,,,
4607,5085781116,BoangTao33 (100/150),0,186.3,G Xander Schauffele G Matt Fitzpatrick G Patrick Cantlay G Harris English G J.T. Poston G Christiaan Bezuidenhout,,,
4607,5086212153,Olson.kj (62/100),0,186.3,G Collin Morikawa G Ludvig Aberg G Jake Knapp G Maverick McNealy G Tony Finau G Sungjae Im,,,
4607,5086230917,TheCommish (148/150),0,186.3,G Collin Morikawa G Ludvig Aberg G Matt Fitzpatrick G Akshay Bhatia G Alex Noren G Mark Hubbard,,,
4611,5085404077,109stairs (78/150),0,186.25,G Scottie Scheffler G Cameron Young G Adam Scott G Christiaan Bezuidenhout G Andrew Novak G Max McGreevy,,,
4611,5085829075,B_Heals152 (130/150),0,186.25,G Rory McIlroy G Xander Schauffele G Ben Griffin G Davis Thompson G Patrick Rodgers G Zecheng Dou,,,
4611,5085829086,B_Heals152 (141/150),0,186.25,G Scottie Scheffler G Daniel Berger G Ryan Gerard G John Keefer G Bud Cauley G Alex Smalley,,,
4611,5085895835,Firedog50 (140/150),0,186.25,G Scottie Scheffler G Akshay Bhatia G J.J. Spaun G Alex Noren G Mac Meissner G Hao-Tong Li,,,
4611,5086230830,TheCommish (61/150),0,186.25,G Scottie Scheffler G Akshay Bhatia G Maverick McNealy G Matthew McCarty G Mac Meissner G Hao-Tong Li,,,
4611,5086370533,sneuman (128/150),0,186.25,G Rory McIlroy G Ludvig Aberg G Patrick Cantlay G Aaron Rai G Alex Noren G Ricky Castillo,,,
4611,5086406202,beaker913 (95/150),0,186.25,G Rory McIlroy G Ludvig Aberg G Rickie Fowler G Patrick Cantlay G Daniel Berger G Aldrich Potgieter,,,
4611,5086406213,beaker913 (106/150),0,186.25,G Scottie Scheffler G Rickie Fowler G Kurt Kitayama G Daniel Berger G Lucas Glover G Hao-Tong Li,,,
4619,5085626930,Stonesalltheway (86/150),0,186.2,G Collin Morikawa G Russell Henley G Akshay Bhatia G Patrick Cantlay G Corey Conners G Alex Noren,,,
4620,5085425044,nathanchase12 (1/3),0,186.15001,G Collin Morikawa G Si Woo Kim G Cameron Young G Maverick McNealy G Daniel Berger G Ricky Castillo,,,
4620,5086334858,Nadroj311 (105/150),0,186.15001,G Tommy Fleetwood G Si Woo Kim G Min Woo Lee G Jordan Spieth G Sam Stevens G Garrick Higgo,,,
4620,5086370538,sneuman (133/150),0,186.15001,G Collin Morikawa G Xander Schauffele G Russell Henley G Corey Conners G Aaron Rai G Ricky Castillo,,,
4620,5086608065,buski39,0,186.15001,G Si Woo Kim G Viktor Hovland G Russell Henley G Robert MacIntyre G Max Greyserman G Kevin Yu,,,
4620,5085712630,dropthehammer31 (1/2),0,186.15,G Si Woo Kim G Chris Gotterup G Matt Fitzpatrick G Min Woo Lee G Ryan Fox G Austin Smotherman,,,
4625,5086676725,cantfademe (68/150),0,186.1,G Viktor Hovland G Russell Henley G Jake Knapp G Daniel Berger G Michael Thorbjornsen G Kristoffer Reitan,,,
4625,5086782401,MKLars,0,186.1,G Xander Schauffele G Jacob Bridgeman G Jordan Spieth G Maverick McNealy G Adam Scott G Ryan Fox,,,
4625,5086261164,EHulseDC (45/150),0,186.09999,G Ludvig Aberg G Russell Henley G Jake Knapp G Sam Burns G Nicolai Hojgaard G Michael Thorbjornsen,,,
4625,5086819200,kevinroach (33/150),0,186.09999,G Scottie Scheffler G Ludvig Aberg G Corey Conners G Seamus Power G Sungjae Im G Mackenzie Hughes,,,
4629,5085426006,72DBONES72 (2/4),0,186.05,G Chris Gotterup G Ludvig Aberg G Viktor Hovland G Jake Knapp G Rasmus Hojgaard G Aaron Rai,,,
4629,5085781122,BoangTao33 (106/150),0,186.05,G Scottie Scheffler G Ludvig Aberg G Rickie Fowler G Max McGreevy G Sungjae Im G Matthieu Pavon,,,
4629,5086332215,ckk-244ayk (126/150),0,186.05,G Scottie Scheffler G Maverick McNealy G Daniel Berger G Alex Noren G J.T. Poston G Mackenzie Hughes,,,
4629,5086370507,sneuman (102/150),0,186.05,G Scottie Scheffler G Patrick Cantlay G Nicolai Hojgaard G Aaron Rai G Alex Noren G Ricky Castillo,,,
4629,5086817179,king87leo,0,186.05,G Tommy Fleetwood G Si Woo Kim G Rickie Fowler G Daniel Berger G Michael Thorbjornsen G Aaron Rai,,,
4629,5086835957,acecollins07 (2/10),0,186.05,G Scottie Scheffler G Ludvig Aberg G Ryan Gerard G Mac Meissner G Sungjae Im G Ricky Castillo,,,
4629,5086219579,onthemoney511 (4/8),0,186.04999,G Xander Schauffele G Matt Fitzpatrick G Robert MacIntyre G Jake Knapp G Ryan Gerard G Michael Thorbjornsen,,,
4629,5086552924,melloal (5/10),0,186.04999,G Scottie Scheffler G Jake Knapp G Ryan Gerard G Alex Noren G Patrick Rodgers G Keith Mitchell,,,
4629,5086676716,cantfademe (59/150),0,186.04999,G Collin Morikawa G Xander Schauffele G Ludvig Aberg G Maverick McNealy G Taylor Pendrith G Kristoffer Reitan,,,
4638,5085895754,Firedog50 (59/150),0,186,G Collin Morikawa G Robert MacIntyre G Cameron Young G Sepp Straka G Michael Thorbjornsen G Alex Noren,,,
4638,5085988872,dr00pd0g (11/150),0,186,G Collin Morikawa G Russell Henley G Patrick Cantlay G Maverick McNealy G Harris English G Ryan Gerard,,,
4638,5086370430,sneuman (25/150),0,186,G Collin Morikawa G Russell Henley G Patrick Cantlay G Nicolai Hojgaard G Corey Conners G Alex Noren,,,
4638,5086446162,base3ballmom (1/22),0,186,G Scottie Scheffler G Maverick McNealy G Daniel Berger G Ryan Gerard G Matthew McCarty G Christiaan Bezuidenhout,,,
4638,5086623065,cdlsports (58/75),0,186,G Scottie Scheffler G Maverick McNealy G Daniel Berger G Ryan Gerard G Matthew McCarty G Christiaan Bezuidenhout,,,
4638,5086846088,micksloopy (2/2),0,186,G Collin Morikawa G Ludvig Aberg G Cameron Young G Adam Scott G Daniel Berger G Keith Mitchell,,,
4638,5085404124,109stairs (125/150),0,185.99998,G Scottie Scheffler G Corey Conners G Daniel Berger G Ryan Gerard G Ryo Hisatsune G Matthew McCarty,,,
4645,5085626925,Stonesalltheway (81/150),0,185.95001,G Collin Morikawa G Russell Henley G Cameron Young G Patrick Cantlay G Daniel Berger G Alex Noren,,,
4645,5085626958,Stonesalltheway (114/150),0,185.95,G Collin Morikawa G Russell Henley G Akshay Bhatia G Rickie Fowler G Daniel Berger G Alex Noren,,,
4645,5086529111,steadybeats,0,185.95,G Collin Morikawa G Russell Henley G Akshay Bhatia G Rickie Fowler G Daniel Berger G Alex Noren,,,
4645,5086637678,bonez319 (9/10),0,185.95,G Tommy Fleetwood G Matt Fitzpatrick G Min Woo Lee G Michael Thorbjornsen G Denny McCarthy G Pierceson Coody,,,
4645,5086677955,Griffih2141 (6/8),0,185.95,G Collin Morikawa G Tommy Fleetwood G Brooks Koepka G Corey Conners G Brian Harman G Max Homa,,,
4650,5085781110,BoangTao33 (94/150),0,185.90001,G Scottie Scheffler G Ludvig Aberg G Max Greyserman G J.T. Poston G Alex Smalley G Sungjae Im,,,
4650,5086832000,Taxman8 (15/75),0,185.90001,G Scottie Scheffler G Brooks Koepka G Patrick Cantlay G Max Homa G Mac Meissner G Eric Cole,,,
4650,5085404143,109stairs (144/150),0,185.9,G Scottie Scheffler G Sahith Theegala G Kurt Kitayama G J.J. Spaun G Michael Thorbjornsen G Kristoffer Reitan,,,
4653,5085404032,109stairs (33/150),0,185.85,G Scottie Scheffler G Ben Griffin G Kurt Kitayama G Nicolas Echavarria G Ryo Hisatsune G Tom Hoge,,,
4653,5085482686,JPB2014 (143/150),0,185.85,G Si Woo Kim G Ludvig Aberg G Robert MacIntyre G Maverick McNealy G Harry Hall G Kristoffer Reitan,,,
4653,5085828980,B_Heals152 (35/150),0,185.85,G Tommy Fleetwood G Si Woo Kim G Russell Henley G Ryo Hisatsune G Thorbjorn Olesen G Mac Meissner,,,
4653,5085829058,B_Heals152 (113/150),0,185.85,G Hideki Matsuyama G Chris Gotterup G Ludvig Aberg G Nicolai Hojgaard G Matthew McCarty G Joel Dahmen,,,
4653,5086219581,onthemoney511 (6/8),0,185.85,G Si Woo Kim G Chris Gotterup G Matt Fitzpatrick G Nicolai Hojgaard G Ryan Gerard G Pierceson Coody,,,
4653,5086621572,johnson40,0,185.85,G Chris Gotterup G Ludvig Aberg G Cameron Young G Jacob Bridgeman G Wyndham Clark G Ryan Fox,,,
